Episode 516500/1000000 | Mean reward (last 500): +79.12 | Win rate: 58.5% | Win rate (last 500): 65.0% | 
Episode 517000/1000000 | Mean reward (last 500): +28.27 | Win rate: 58.5% | Win rate (last 500): 54.4% | 
Episode 517500/1000000 | Mean reward (last 500): +40.88 | Win rate: 58.5% | Win rate (last 500): 56.6% | 
Episode 518000/1000000 | Mean reward (last 500): +70.07 | Win rate: 58.5% | Win rate (last 500): 63.0% | 
Episode 518500/1000000 | Mean reward (last 500): +68.78 | Win rate: 58.5% | Win rate (last 500): 62.4% | 
Episode 519000/1000000 | Mean reward (last 500): +65.80 | Win rate: 58.5% | Win rate (last 500): 61.8% | 
Episode 519500/1000000 | Mean reward (last 500): +41.66 | Win rate: 58.5% | Win rate (last 500): 57.6% | 
Episode 520000/1000000 | Mean reward (last 500): +49.98 | Win rate: 58.5% | Win rate (last 500): 59.4% | 
Episode 520500/1000000 | Mean reward (last 500): +72.79 | Win rate: 58.5% | Win rate (last 500): 63.6% | 
Episode 521000/1000000 | Mean reward (last 500): +55.16 | Win rate: 58.5% | Win rate (last 500): 59.8% | 
Episode 521500/1000000 | Mean reward (last 500): +51.86 | Win rate: 58.5% | Win rate (last 500): 59.6% | 
Episode 522000/1000000 | Mean reward (last 500): +59.96 | Win rate: 58.5% | Win rate (last 500): 60.8% | 
Episode 522500/1000000 | Mean reward (last 500): +69.42 | Win rate: 58.5% | Win rate (last 500): 62.8% | 
Episode 523000/1000000 | Mean reward (last 500): +64.72 | Win rate: 58.5% | Win rate (last 500): 62.4% | 
Episode 523500/1000000 | Mean reward (last 500): +64.88 | Win rate: 58.5% | Win rate (last 500): 61.8% | 
Episode 524000/1000000 | Mean reward (last 500): +33.74 | Win rate: 58.5% | Win rate (last 500): 55.6% | 
Episode 524500/1000000 | Mean reward (last 500): +50.58 | Win rate: 58.5% | Win rate (last 500): 58.6% | 
Episode 525000/1000000 | Mean reward (last 500): +49.37 | Win rate: 58.5% | Win rate (last 500): 58.8% | 
Episode 525500/1000000 | Mean reward (last 500): +51.60 | Win rate: 58.5% | Win rate (last 500): 59.0% | 
Episode 526000/1000000 | Mean reward (last 500): +68.80 | Win rate: 58.6% | Win rate (last 500): 62.6% | 
Episode 526500/1000000 | Mean reward (last 500): +57.15 | Win rate: 58.6% | Win rate (last 500): 60.8% | 
Episode 527000/1000000 | Mean reward (last 500): +34.56 | Win rate: 58.6% | Win rate (last 500): 55.8% | 
Episode 527500/1000000 | Mean reward (last 500): +46.83 | Win rate: 58.6% | Win rate (last 500): 58.2% | 
Episode 528000/1000000 | Mean reward (last 500): +71.74 | Win rate: 58.6% | Win rate (last 500): 63.6% | 
Episode 528500/1000000 | Mean reward (last 500): +60.06 | Win rate: 58.6% | Win rate (last 500): 61.0% | 
Episode 529000/1000000 | Mean reward (last 500): +59.07 | Win rate: 58.6% | Win rate (last 500): 61.2% | 
Episode 529500/1000000 | Mean reward (last 500): +74.37 | Win rate: 58.6% | Win rate (last 500): 64.8% | 
Episode 530000/1000000 | Mean reward (last 500): +52.72 | Win rate: 58.6% | Win rate (last 500): 59.0% | 
Episode 530500/1000000 | Mean reward (last 500): +68.17 | Win rate: 58.6% | Win rate (last 500): 63.2% | 
Episode 531000/1000000 | Mean reward (last 500): +68.00 | Win rate: 58.6% | Win rate (last 500): 62.6% | 
Episode 531500/1000000 | Mean reward (last 500): +63.47 | Win rate: 58.6% | Win rate (last 500): 61.2% | 
Episode 532000/1000000 | Mean reward (last 500): +66.56 | Win rate: 58.6% | Win rate (last 500): 62.6% | 
Episode 532500/1000000 | Mean reward (last 500): +76.25 | Win rate: 58.6% | Win rate (last 500): 63.8% | 
Episode 533000/1000000 | Mean reward (last 500): +54.28 | Win rate: 58.6% | Win rate (last 500): 60.0% | 
Episode 533500/1000000 | Mean reward (last 500): +53.78 | Win rate: 58.6% | Win rate (last 500): 60.0% | 
Episode 534000/1000000 | Mean reward (last 500): +72.46 | Win rate: 58.6% | Win rate (last 500): 64.2% | 
Episode 534500/1000000 | Mean reward (last 500): +71.25 | Win rate: 58.6% | Win rate (last 500): 63.8% | 
Episode 535000/1000000 | Mean reward (last 500): +55.55 | Win rate: 58.6% | Win rate (last 500): 60.0% | 
Episode 535500/1000000 | Mean reward (last 500): +52.17 | Win rate: 58.6% | Win rate (last 500): 59.4% | 
Episode 536000/1000000 | Mean reward (last 500): +62.98 | Win rate: 58.6% | Win rate (last 500): 61.8% | 
Episode 536500/1000000 | Mean reward (last 500): +55.23 | Win rate: 58.6% | Win rate (last 500): 60.2% | 
Episode 537000/1000000 | Mean reward (last 500): +53.98 | Win rate: 58.6% | Win rate (last 500): 60.0% | 
Episode 537500/1000000 | Mean reward (last 500): +69.04 | Win rate: 58.6% | Win rate (last 500): 63.4% | 
Episode 538000/1000000 | Mean reward (last 500): +53.04 | Win rate: 58.6% | Win rate (last 500): 59.6% | 
Episode 538500/1000000 | Mean reward (last 500): +58.11 | Win rate: 58.6% | Win rate (last 500): 60.2% | 
Episode 539000/1000000 | Mean reward (last 500): +58.28 | Win rate: 58.6% | Win rate (last 500): 61.0% | 
Episode 539500/1000000 | Mean reward (last 500): +45.55 | Win rate: 58.6% | Win rate (last 500): 57.4% | 
Episode 540000/1000000 | Mean reward (last 500): +67.87 | Win rate: 58.6% | Win rate (last 500): 63.2% | 
Episode 540500/1000000 | Mean reward (last 500): +70.09 | Win rate: 58.6% | Win rate (last 500): 62.8% | 
Episode 541000/1000000 | Mean reward (last 500): +50.25 | Win rate: 58.6% | Win rate (last 500): 59.0% | 
Episode 541500/1000000 | Mean reward (last 500): +58.83 | Win rate: 58.6% | Win rate (last 500): 60.4% | 
Episode 542000/1000000 | Mean reward (last 500): +62.05 | Win rate: 58.6% | Win rate (last 500): 61.2% | 
Episode 542500/1000000 | Mean reward (last 500): +62.84 | Win rate: 58.6% | Win rate (last 500): 60.8% | 
Episode 543000/1000000 | Mean reward (last 500): +56.86 | Win rate: 58.6% | Win rate (last 500): 60.0% | 
Episode 543500/1000000 | Mean reward (last 500): +66.90 | Win rate: 58.6% | Win rate (last 500): 62.6% | 
Episode 544000/1000000 | Mean reward (last 500): +59.22 | Win rate: 58.6% | Win rate (last 500): 60.8% | 
Episode 544500/1000000 | Mean reward (last 500): +53.34 | Win rate: 58.6% | Win rate (last 500): 59.6% | 
Episode 545000/1000000 | Mean reward (last 500): +68.07 | Win rate: 58.6% | Win rate (last 500): 62.8% | 
Episode 545500/1000000 | Mean reward (last 500): +56.36 | Win rate: 58.6% | Win rate (last 500): 60.8% | 
Episode 546000/1000000 | Mean reward (last 500): +67.49 | Win rate: 58.6% | Win rate (last 500): 62.2% | 
Episode 546500/1000000 | Mean reward (last 500): +59.89 | Win rate: 58.6% | Win rate (last 500): 60.6% | 
Episode 547000/1000000 | Mean reward (last 500): +56.49 | Win rate: 58.6% | Win rate (last 500): 60.2% | 
Episode 547500/1000000 | Mean reward (last 500): +74.57 | Win rate: 58.7% | Win rate (last 500): 64.0% | 
Episode 548000/1000000 | Mean reward (last 500): +61.42 | Win rate: 58.7% | Win rate (last 500): 61.4% | 
Episode 548500/1000000 | Mean reward (last 500): +55.22 | Win rate: 58.7% | Win rate (last 500): 60.0% | 
Episode 549000/1000000 | Mean reward (last 500): +68.72 | Win rate: 58.7% | Win rate (last 500): 63.2% | 
Episode 549500/1000000 | Mean reward (last 500): +57.57 | Win rate: 58.7% | Win rate (last 500): 60.8% | 
Episode 550000/1000000 | Mean reward (last 500): +50.22 | Win rate: 58.7% | Win rate (last 500): 58.6% | 
Episode 550500/1000000 | Mean reward (last 500): +45.79 | Win rate: 58.7% | Win rate (last 500): 58.4% | 
Episode 551000/1000000 | Mean reward (last 500): +55.34 | Win rate: 58.7% | Win rate (last 500): 59.8% | 
Episode 551500/1000000 | Mean reward (last 500): +65.32 | Win rate: 58.7% | Win rate (last 500): 62.6% | 
Episode 552000/1000000 | Mean reward (last 500): +58.53 | Win rate: 58.7% | Win rate (last 500): 60.6% | 
Episode 552500/1000000 | Mean reward (last 500): +59.90 | Win rate: 58.7% | Win rate (last 500): 60.8% | 
Episode 553000/1000000 | Mean reward (last 500): +62.69 | Win rate: 58.7% | Win rate (last 500): 61.2% | 
Episode 553500/1000000 | Mean reward (last 500): +31.45 | Win rate: 58.7% | Win rate (last 500): 54.6% | 
Episode 554000/1000000 | Mean reward (last 500): +55.40 | Win rate: 58.7% | Win rate (last 500): 60.0% | 
Episode 554500/1000000 | Mean reward (last 500): +68.27 | Win rate: 58.7% | Win rate (last 500): 63.2% | 
Episode 555000/1000000 | Mean reward (last 500): +56.31 | Win rate: 58.7% | Win rate (last 500): 60.4% | 
Episode 555500/1000000 | Mean reward (last 500): +78.95 | Win rate: 58.7% | Win rate (last 500): 64.6% | 
Episode 556000/1000000 | Mean reward (last 500): +59.20 | Win rate: 58.7% | Win rate (last 500): 61.0% | 
Episode 556500/1000000 | Mean reward (last 500): +64.00 | Win rate: 58.7% | Win rate (last 500): 61.6% | 
Episode 557000/1000000 | Mean reward (last 500): +60.24 | Win rate: 58.7% | Win rate (last 500): 61.6% | 
Episode 557500/1000000 | Mean reward (last 500): +69.26 | Win rate: 58.7% | Win rate (last 500): 62.8% | 
Episode 558000/1000000 | Mean reward (last 500): +49.84 | Win rate: 58.7% | Win rate (last 500): 58.8% | 
Episode 558500/1000000 | Mean reward (last 500): +46.20 | Win rate: 58.7% | Win rate (last 500): 58.6% | 
Episode 559000/1000000 | Mean reward (last 500): +55.77 | Win rate: 58.7% | Win rate (last 500): 60.4% | 
Episode 559500/1000000 | Mean reward (last 500): +55.73 | Win rate: 58.7% | Win rate (last 500): 60.6% | 
Episode 560000/1000000 | Mean reward (last 500): +62.23 | Win rate: 58.7% | Win rate (last 500): 62.0% | 
Episode 560500/1000000 | Mean reward (last 500): +70.06 | Win rate: 58.7% | Win rate (last 500): 63.0% | 
Episode 561000/1000000 | Mean reward (last 500): +70.12 | Win rate: 58.7% | Win rate (last 500): 63.0% | 
Episode 561500/1000000 | Mean reward (last 500): +54.57 | Win rate: 58.7% | Win rate (last 500): 59.6% | 
Episode 562000/1000000 | Mean reward (last 500): +67.21 | Win rate: 58.7% | Win rate (last 500): 62.4% | 
Episode 562500/1000000 | Mean reward (last 500): +71.01 | Win rate: 58.7% | Win rate (last 500): 63.8% | 
Episode 563000/1000000 | Mean reward (last 500): +68.02 | Win rate: 58.7% | Win rate (last 500): 63.2% | 
Episode 563500/1000000 | Mean reward (last 500): +79.46 | Win rate: 58.7% | Win rate (last 500): 65.4% | 
Episode 564000/1000000 | Mean reward (last 500): +59.96 | Win rate: 58.7% | Win rate (last 500): 60.4% | 
Episode 564500/1000000 | Mean reward (last 500): +66.66 | Win rate: 58.7% | Win rate (last 500): 63.2% | 
Episode 565000/1000000 | Mean reward (last 500): +53.14 | Win rate: 58.7% | Win rate (last 500): 58.8% | 
Episode 565500/1000000 | Mean reward (last 500): +50.04 | Win rate: 58.7% | Win rate (last 500): 58.0% | 
Episode 566000/1000000 | Mean reward (last 500): +56.02 | Win rate: 58.7% | Win rate (last 500): 60.6% | 
Episode 566500/1000000 | Mean reward (last 500): +49.90 | Win rate: 58.7% | Win rate (last 500): 59.4% | 
Episode 567000/1000000 | Mean reward (last 500): +75.26 | Win rate: 58.7% | Win rate (last 500): 64.4% | 
Episode 567500/1000000 | Mean reward (last 500): +53.91 | Win rate: 58.7% | Win rate (last 500): 60.0% | 
Episode 568000/1000000 | Mean reward (last 500): +73.56 | Win rate: 58.7% | Win rate (last 500): 63.6% | 
Episode 568500/1000000 | Mean reward (last 500): +51.71 | Win rate: 58.7% | Win rate (last 500): 59.6% | 
Episode 569000/1000000 | Mean reward (last 500): +77.22 | Win rate: 58.7% | Win rate (last 500): 64.6% | 
Episode 569500/1000000 | Mean reward (last 500): +55.27 | Win rate: 58.8% | Win rate (last 500): 60.4% | 
Episode 570000/1000000 | Mean reward (last 500): +57.46 | Win rate: 58.8% | Win rate (last 500): 60.0% | 
Episode 570500/1000000 | Mean reward (last 500): +71.04 | Win rate: 58.8% | Win rate (last 500): 63.4% | 
Episode 571000/1000000 | Mean reward (last 500): +71.30 | Win rate: 58.8% | Win rate (last 500): 63.8% | 
Episode 571500/1000000 | Mean reward (last 500): +64.90 | Win rate: 58.8% | Win rate (last 500): 61.8% | 
Episode 572000/1000000 | Mean reward (last 500): +51.60 | Win rate: 58.8% | Win rate (last 500): 58.8% | 
Episode 572500/1000000 | Mean reward (last 500): +64.66 | Win rate: 58.8% | Win rate (last 500): 61.8% | 
Episode 573000/1000000 | Mean reward (last 500): +61.42 | Win rate: 58.8% | Win rate (last 500): 61.2% | 
Episode 573500/1000000 | Mean reward (last 500): +64.93 | Win rate: 58.8% | Win rate (last 500): 62.4% | 
Episode 574000/1000000 | Mean reward (last 500): +64.32 | Win rate: 58.8% | Win rate (last 500): 61.4% | 
Episode 574500/1000000 | Mean reward (last 500): +56.53 | Win rate: 58.8% | Win rate (last 500): 60.6% | 
Episode 575000/1000000 | Mean reward (last 500): +51.82 | Win rate: 58.8% | Win rate (last 500): 59.4% | 
Episode 575500/1000000 | Mean reward (last 500): +59.42 | Win rate: 58.8% | Win rate (last 500): 61.2% | 
Episode 576000/1000000 | Mean reward (last 500): +74.61 | Win rate: 58.8% | Win rate (last 500): 64.6% | 
Episode 576500/1000000 | Mean reward (last 500): +40.86 | Win rate: 58.8% | Win rate (last 500): 57.0% | 
Episode 577000/1000000 | Mean reward (last 500): +46.96 | Win rate: 58.8% | Win rate (last 500): 58.6% | 
Episode 577500/1000000 | Mean reward (last 500): +57.88 | Win rate: 58.8% | Win rate (last 500): 61.0% | 
Episode 578000/1000000 | Mean reward (last 500): +56.69 | Win rate: 58.8% | Win rate (last 500): 60.8% | 
Episode 578500/1000000 | Mean reward (last 500): +60.32 | Win rate: 58.8% | Win rate (last 500): 61.0% | 
Episode 579000/1000000 | Mean reward (last 500): +60.09 | Win rate: 58.8% | Win rate (last 500): 61.2% | 
Episode 579500/1000000 | Mean reward (last 500): +59.48 | Win rate: 58.8% | Win rate (last 500): 60.8% | 
Episode 580000/1000000 | Mean reward (last 500): +49.73 | Win rate: 58.8% | Win rate (last 500): 58.6% | 
Episode 580500/1000000 | Mean reward (last 500): +69.88 | Win rate: 58.8% | Win rate (last 500): 62.8% | 
Episode 581000/1000000 | Mean reward (last 500): +45.47 | Win rate: 58.8% | Win rate (last 500): 58.4% | 
Episode 581500/1000000 | Mean reward (last 500): +62.77 | Win rate: 58.8% | Win rate (last 500): 61.8% | 
Episode 582000/1000000 | Mean reward (last 500): +49.86 | Win rate: 58.8% | Win rate (last 500): 59.0% | 
Episode 582500/1000000 | Mean reward (last 500): +43.03 | Win rate: 58.8% | Win rate (last 500): 57.2% | 
Episode 583000/1000000 | Mean reward (last 500): +35.60 | Win rate: 58.8% | Win rate (last 500): 56.0% | 
Episode 583500/1000000 | Mean reward (last 500): +80.89 | Win rate: 58.8% | Win rate (last 500): 65.4% | 
Episode 584000/1000000 | Mean reward (last 500): +51.74 | Win rate: 58.8% | Win rate (last 500): 58.8% | 
Episode 584500/1000000 | Mean reward (last 500): +53.84 | Win rate: 58.8% | Win rate (last 500): 59.8% | 
Episode 585000/1000000 | Mean reward (last 500): +71.88 | Win rate: 58.8% | Win rate (last 500): 63.4% | 
Episode 585500/1000000 | Mean reward (last 500): +72.29 | Win rate: 58.8% | Win rate (last 500): 63.8% | 
Episode 586000/1000000 | Mean reward (last 500): +62.49 | Win rate: 58.8% | Win rate (last 500): 61.8% | 
Episode 586500/1000000 | Mean reward (last 500): +71.53 | Win rate: 58.8% | Win rate (last 500): 64.0% | 
Episode 587000/1000000 | Mean reward (last 500): +50.71 | Win rate: 58.8% | Win rate (last 500): 59.2% | 
Episode 587500/1000000 | Mean reward (last 500): +60.31 | Win rate: 58.8% | Win rate (last 500): 61.0% | 
Episode 588000/1000000 | Mean reward (last 500): +56.10 | Win rate: 58.8% | Win rate (last 500): 59.6% | 
Episode 588500/1000000 | Mean reward (last 500): +81.73 | Win rate: 58.8% | Win rate (last 500): 65.8% | 
Episode 589000/1000000 | Mean reward (last 500): +40.63 | Win rate: 58.8% | Win rate (last 500): 57.2% | 
Episode 589500/1000000 | Mean reward (last 500): +60.26 | Win rate: 58.8% | Win rate (last 500): 61.0% | 
Episode 590000/1000000 | Mean reward (last 500): +44.98 | Win rate: 58.8% | Win rate (last 500): 57.6% | 
Episode 590500/1000000 | Mean reward (last 500): +74.12 | Win rate: 58.8% | Win rate (last 500): 64.2% | 
Episode 591000/1000000 | Mean reward (last 500): +61.74 | Win rate: 58.8% | Win rate (last 500): 61.8% | 
Episode 591500/1000000 | Mean reward (last 500): +60.84 | Win rate: 58.8% | Win rate (last 500): 61.0% | 
Episode 592000/1000000 | Mean reward (last 500): +74.43 | Win rate: 58.8% | Win rate (last 500): 64.4% | 
Episode 592500/1000000 | Mean reward (last 500): +77.46 | Win rate: 58.8% | Win rate (last 500): 64.0% | 
Episode 593000/1000000 | Mean reward (last 500): +60.11 | Win rate: 58.8% | Win rate (last 500): 61.0% | 
Episode 593500/1000000 | Mean reward (last 500): +61.72 | Win rate: 58.8% | Win rate (last 500): 61.6% | 
Episode 594000/1000000 | Mean reward (last 500): +68.52 | Win rate: 58.8% | Win rate (last 500): 62.6% | 
Episode 594500/1000000 | Mean reward (last 500): +62.36 | Win rate: 58.8% | Win rate (last 500): 61.8% | 
Episode 595000/1000000 | Mean reward (last 500): +59.83 | Win rate: 58.9% | Win rate (last 500): 61.0% | 
Episode 595500/1000000 | Mean reward (last 500): +69.88 | Win rate: 58.9% | Win rate (last 500): 62.8% | 
Episode 596000/1000000 | Mean reward (last 500): +66.22 | Win rate: 58.9% | Win rate (last 500): 63.0% | 
Episode 596500/1000000 | Mean reward (last 500): +70.94 | Win rate: 58.9% | Win rate (last 500): 63.4% | 
Episode 597000/1000000 | Mean reward (last 500): +53.49 | Win rate: 58.9% | Win rate (last 500): 60.0% | 
Episode 597500/1000000 | Mean reward (last 500): +72.20 | Win rate: 58.9% | Win rate (last 500): 64.2% | 
Episode 598000/1000000 | Mean reward (last 500): +42.09 | Win rate: 58.9% | Win rate (last 500): 56.4% | 
Episode 598500/1000000 | Mean reward (last 500): +50.23 | Win rate: 58.9% | Win rate (last 500): 59.2% | 
Episode 599000/1000000 | Mean reward (last 500): +72.36 | Win rate: 58.9% | Win rate (last 500): 64.0% | 
Episode 599500/1000000 | Mean reward (last 500): +72.40 | Win rate: 58.9% | Win rate (last 500): 63.2% | 
Episode 600000/1000000 | Mean reward (last 500): +67.62 | Win rate: 58.9% | Win rate (last 500): 62.2% | 
Episode 600500/1000000 | Mean reward (last 500): +62.52 | Win rate: 58.9% | Win rate (last 500): 61.6% | 
Episode 601000/1000000 | Mean reward (last 500): +53.16 | Win rate: 58.9% | Win rate (last 500): 59.4% | 
Episode 601500/1000000 | Mean reward (last 500): +63.74 | Win rate: 58.9% | Win rate (last 500): 61.8% | 
Episode 602000/1000000 | Mean reward (last 500): +48.52 | Win rate: 58.9% | Win rate (last 500): 58.6% | 
Episode 602500/1000000 | Mean reward (last 500): +63.30 | Win rate: 58.9% | Win rate (last 500): 61.6% | 
Episode 603000/1000000 | Mean reward (last 500): +51.28 | Win rate: 58.9% | Win rate (last 500): 59.4% | 
Episode 603500/1000000 | Mean reward (last 500): +67.42 | Win rate: 58.9% | Win rate (last 500): 62.0% | 
Episode 604000/1000000 | Mean reward (last 500): +52.63 | Win rate: 58.9% | Win rate (last 500): 59.6% | 
Episode 604500/1000000 | Mean reward (last 500): +55.62 | Win rate: 58.9% | Win rate (last 500): 60.4% | 
Episode 605000/1000000 | Mean reward (last 500): +57.70 | Win rate: 58.9% | Win rate (last 500): 60.4% | 
Episode 605500/1000000 | Mean reward (last 500): +53.02 | Win rate: 58.9% | Win rate (last 500): 59.2% | 
Episode 606000/1000000 | Mean reward (last 500): +51.00 | Win rate: 58.9% | Win rate (last 500): 59.2% | 
Episode 606500/1000000 | Mean reward (last 500): +51.01 | Win rate: 58.9% | Win rate (last 500): 58.8% | 
Episode 607000/1000000 | Mean reward (last 500): +43.17 | Win rate: 58.9% | Win rate (last 500): 57.8% | 
Episode 607500/1000000 | Mean reward (last 500): +51.64 | Win rate: 58.9% | Win rate (last 500): 59.4% | 
Episode 608000/1000000 | Mean reward (last 500): +58.72 | Win rate: 58.9% | Win rate (last 500): 61.0% | 
Episode 608500/1000000 | Mean reward (last 500): +55.21 | Win rate: 58.9% | Win rate (last 500): 60.4% | 
Episode 609000/1000000 | Mean reward (last 500): +52.43 | Win rate: 58.9% | Win rate (last 500): 59.8% | 
Episode 609500/1000000 | Mean reward (last 500): +51.97 | Win rate: 58.9% | Win rate (last 500): 59.0% | 
Episode 610000/1000000 | Mean reward (last 500): +53.58 | Win rate: 58.9% | Win rate (last 500): 59.2% | 
Episode 610500/1000000 | Mean reward (last 500): +71.05 | Win rate: 58.9% | Win rate (last 500): 62.8% | 
Episode 611000/1000000 | Mean reward (last 500): +57.83 | Win rate: 58.9% | Win rate (last 500): 60.4% | 
Episode 611500/1000000 | Mean reward (last 500): +67.86 | Win rate: 58.9% | Win rate (last 500): 63.2% | 
Episode 612000/1000000 | Mean reward (last 500): +69.10 | Win rate: 58.9% | Win rate (last 500): 62.4% | 
Episode 612500/1000000 | Mean reward (last 500): +65.46 | Win rate: 58.9% | Win rate (last 500): 62.4% | 
Episode 613000/1000000 | Mean reward (last 500): +58.33 | Win rate: 58.9% | Win rate (last 500): 60.6% | 
Episode 613500/1000000 | Mean reward (last 500): +63.21 | Win rate: 58.9% | Win rate (last 500): 61.8% | 
Episode 614000/1000000 | Mean reward (last 500): +63.28 | Win rate: 58.9% | Win rate (last 500): 62.6% | 
Episode 614500/1000000 | Mean reward (last 500): +75.30 | Win rate: 58.9% | Win rate (last 500): 64.6% | 
Episode 615000/1000000 | Mean reward (last 500): +62.55 | Win rate: 58.9% | Win rate (last 500): 61.8% | 
Episode 615500/1000000 | Mean reward (last 500): +45.27 | Win rate: 58.9% | Win rate (last 500): 58.4% | 
Episode 616000/1000000 | Mean reward (last 500): +64.37 | Win rate: 58.9% | Win rate (last 500): 62.0% | 
Episode 616500/1000000 | Mean reward (last 500): +60.44 | Win rate: 58.9% | Win rate (last 500): 61.6% | 
Episode 617000/1000000 | Mean reward (last 500): +69.92 | Win rate: 58.9% | Win rate (last 500): 63.2% | 
Episode 617500/1000000 | Mean reward (last 500): +58.14 | Win rate: 58.9% | Win rate (last 500): 60.2% | 
Episode 618000/1000000 | Mean reward (last 500): +76.29 | Win rate: 58.9% | Win rate (last 500): 64.4% | 
Episode 618500/1000000 | Mean reward (last 500): +61.64 | Win rate: 58.9% | Win rate (last 500): 61.6% | 
Episode 619000/1000000 | Mean reward (last 500): +40.24 | Win rate: 58.9% | Win rate (last 500): 57.6% | 
Episode 619500/1000000 | Mean reward (last 500): +70.08 | Win rate: 58.9% | Win rate (last 500): 63.0% | 
Episode 620000/1000000 | Mean reward (last 500): +56.26 | Win rate: 58.9% | Win rate (last 500): 60.2% | 
Episode 620500/1000000 | Mean reward (last 500): +57.39 | Win rate: 58.9% | Win rate (last 500): 60.0% | 
Episode 621000/1000000 | Mean reward (last 500): +62.96 | Win rate: 58.9% | Win rate (last 500): 61.0% | 
Episode 621500/1000000 | Mean reward (last 500): +68.28 | Win rate: 58.9% | Win rate (last 500): 62.8% | 
Episode 622000/1000000 | Mean reward (last 500): +81.88 | Win rate: 59.0% | Win rate (last 500): 65.4% | 
Episode 622500/1000000 | Mean reward (last 500): +51.62 | Win rate: 59.0% | Win rate (last 500): 59.0% | 
Episode 623000/1000000 | Mean reward (last 500): +55.40 | Win rate: 59.0% | Win rate (last 500): 60.0% | 
Episode 623500/1000000 | Mean reward (last 500): +59.83 | Win rate: 59.0% | Win rate (last 500): 61.6% | 
Episode 624000/1000000 | Mean reward (last 500): +63.82 | Win rate: 59.0% | Win rate (last 500): 61.6% | 
Episode 624500/1000000 | Mean reward (last 500): +46.02 | Win rate: 59.0% | Win rate (last 500): 58.2% | 
Episode 625000/1000000 | Mean reward (last 500): +63.78 | Win rate: 59.0% | Win rate (last 500): 61.8% | 
Episode 625500/1000000 | Mean reward (last 500): +63.31 | Win rate: 59.0% | Win rate (last 500): 62.2% | 
Episode 626000/1000000 | Mean reward (last 500): +56.53 | Win rate: 59.0% | Win rate (last 500): 60.4% | 
Episode 626500/1000000 | Mean reward (last 500): +61.17 | Win rate: 59.0% | Win rate (last 500): 61.2% | 
Episode 627000/1000000 | Mean reward (last 500): +57.32 | Win rate: 59.0% | Win rate (last 500): 60.0% | 
Episode 627500/1000000 | Mean reward (last 500): +68.04 | Win rate: 59.0% | Win rate (last 500): 63.0% | 
Episode 628000/1000000 | Mean reward (last 500): +57.66 | Win rate: 59.0% | Win rate (last 500): 60.0% | 
Episode 628500/1000000 | Mean reward (last 500): +69.24 | Win rate: 59.0% | Win rate (last 500): 62.8% | 
Episode 629000/1000000 | Mean reward (last 500): +63.32 | Win rate: 59.0% | Win rate (last 500): 61.6% | 
Episode 629500/1000000 | Mean reward (last 500): +72.60 | Win rate: 59.0% | Win rate (last 500): 64.0% | 
Episode 630000/1000000 | Mean reward (last 500): +59.04 | Win rate: 59.0% | Win rate (last 500): 60.8% | 
Episode 630500/1000000 | Mean reward (last 500): +68.48 | Win rate: 59.0% | Win rate (last 500): 62.4% | 
Episode 631000/1000000 | Mean reward (last 500): +49.30 | Win rate: 59.0% | Win rate (last 500): 58.6% | 
Episode 631500/1000000 | Mean reward (last 500): +54.81 | Win rate: 59.0% | Win rate (last 500): 60.0% | 
Episode 632000/1000000 | Mean reward (last 500): +66.54 | Win rate: 59.0% | Win rate (last 500): 62.4% | 
Episode 632500/1000000 | Mean reward (last 500): +58.70 | Win rate: 59.0% | Win rate (last 500): 60.6% | 
Episode 633000/1000000 | Mean reward (last 500): +69.50 | Win rate: 59.0% | Win rate (last 500): 63.2% | 
Episode 633500/1000000 | Mean reward (last 500): +57.88 | Win rate: 59.0% | Win rate (last 500): 60.2% | 
Episode 634000/1000000 | Mean reward (last 500): +61.02 | Win rate: 59.0% | Win rate (last 500): 61.0% | 
Episode 634500/1000000 | Mean reward (last 500): +59.22 | Win rate: 59.0% | Win rate (last 500): 60.4% | 
Episode 635000/1000000 | Mean reward (last 500): +72.18 | Win rate: 59.0% | Win rate (last 500): 64.2% | 
Episode 635500/1000000 | Mean reward (last 500): +62.44 | Win rate: 59.0% | Win rate (last 500): 61.0% | 
Episode 636000/1000000 | Mean reward (last 500): +63.44 | Win rate: 59.0% | Win rate (last 500): 61.6% | 
Episode 636500/1000000 | Mean reward (last 500): +58.41 | Win rate: 59.0% | Win rate (last 500): 60.8% | 
Episode 637000/1000000 | Mean reward (last 500): +49.08 | Win rate: 59.0% | Win rate (last 500): 59.4% | 
Episode 637500/1000000 | Mean reward (last 500): +82.26 | Win rate: 59.0% | Win rate (last 500): 65.4% | 
Episode 638000/1000000 | Mean reward (last 500): +62.93 | Win rate: 59.0% | Win rate (last 500): 61.2% | 
Episode 638500/1000000 | Mean reward (last 500): +62.18 | Win rate: 59.0% | Win rate (last 500): 62.2% | 
Episode 639000/1000000 | Mean reward (last 500): +60.42 | Win rate: 59.0% | Win rate (last 500): 61.4% | 
Episode 639500/1000000 | Mean reward (last 500): +65.79 | Win rate: 59.0% | Win rate (last 500): 62.2% | 
Episode 640000/1000000 | Mean reward (last 500): +52.45 | Win rate: 59.0% | Win rate (last 500): 59.2% | 
Episode 640500/1000000 | Mean reward (last 500): +42.38 | Win rate: 59.0% | Win rate (last 500): 57.2% | 
Episode 641000/1000000 | Mean reward (last 500): +50.92 | Win rate: 59.0% | Win rate (last 500): 60.2% | 
