Episode  57000/500000 | Mean reward (last 500): +9.63 | Win rate: 61.7% | Win rate (last 500): 68.8% | Policy loss: -0.0275 | Value loss: 70.4703 | Entropy: 0.6932
Episode  57500/500000 | Mean reward (last 500): +11.35 | Win rate: 61.8% | Win rate (last 500): 72.0% | Policy loss: -0.0297 | Value loss: 65.8693 | Entropy: 0.6964
Episode  58000/500000 | Mean reward (last 500): +12.29 | Win rate: 61.9% | Win rate (last 500): 74.2% | Policy loss: -0.0248 | Value loss: 70.8161 | Entropy: 0.6684
Episode  58500/500000 | Mean reward (last 500): +11.21 | Win rate: 62.0% | Win rate (last 500): 72.2% | Policy loss: -0.0251 | Value loss: 82.4366 | Entropy: 0.6508
Episode  59000/500000 | Mean reward (last 500): +10.85 | Win rate: 62.1% | Win rate (last 500): 70.6% | Policy loss: -0.0337 | Value loss: 70.8789 | Entropy: 0.6583
Episode  59500/500000 | Mean reward (last 500): +9.40 | Win rate: 62.1% | Win rate (last 500): 67.6% | Policy loss: -0.0307 | Value loss: 65.4532 | Entropy: 0.6527
Episode  60000/500000 | Mean reward (last 500): +12.45 | Win rate: 62.2% | Win rate (last 500): 74.8% | Policy loss: -0.0280 | Value loss: 70.9194 | Entropy: 0.6762
Episode  60500/500000 | Mean reward (last 500): +10.84 | Win rate: 62.3% | Win rate (last 500): 70.8% | Policy loss: -0.0285 | Value loss: 65.9964 | Entropy: 0.6710
Episode  61000/500000 | Mean reward (last 500): +12.13 | Win rate: 62.4% | Win rate (last 500): 73.6% | Policy loss: -0.0234 | Value loss: 74.3663 | Entropy: 0.6831
Episode  61500/500000 | Mean reward (last 500): +12.01 | Win rate: 62.5% | Win rate (last 500): 73.6% | Policy loss: -0.0288 | Value loss: 69.6638 | Entropy: 0.6957
Episode  62000/500000 | Mean reward (last 500): +11.70 | Win rate: 62.6% | Win rate (last 500): 72.2% | Policy loss: -0.0249 | Value loss: 74.2517 | Entropy: 0.7031
Episode  62500/500000 | Mean reward (last 500): +11.46 | Win rate: 62.7% | Win rate (last 500): 72.4% | Policy loss: -0.0303 | Value loss: 66.7846 | Entropy: 0.7014
Episode  63000/500000 | Mean reward (last 500): +10.43 | Win rate: 62.7% | Win rate (last 500): 70.8% | Policy loss: -0.0233 | Value loss: 79.7038 | Entropy: 0.7205
Episode  63500/500000 | Mean reward (last 500): +12.40 | Win rate: 62.8% | Win rate (last 500): 74.2% | Policy loss: -0.0264 | Value loss: 63.0470 | Entropy: 0.7272
Episode  64000/500000 | Mean reward (last 500): +11.47 | Win rate: 62.9% | Win rate (last 500): 72.4% | Policy loss: -0.0263 | Value loss: 71.6604 | Entropy: 0.7194
Episode  64500/500000 | Mean reward (last 500): +10.90 | Win rate: 62.9% | Win rate (last 500): 71.0% | Policy loss: -0.0217 | Value loss: 75.4430 | Entropy: 0.7092
Episode  65000/500000 | Mean reward (last 500): +10.58 | Win rate: 63.0% | Win rate (last 500): 70.2% | Policy loss: -0.0207 | Value loss: 80.6618 | Entropy: 0.7102
Episode  65500/500000 | Mean reward (last 500): +10.56 | Win rate: 63.1% | Win rate (last 500): 70.2% | Policy loss: -0.0320 | Value loss: 72.3541 | Entropy: 0.6728
Episode  66000/500000 | Mean reward (last 500): +11.24 | Win rate: 63.1% | Win rate (last 500): 71.6% | Policy loss: -0.0288 | Value loss: 72.6866 | Entropy: 0.7094
Episode  66500/500000 | Mean reward (last 500): +10.20 | Win rate: 63.2% | Win rate (last 500): 70.0% | Policy loss: -0.0217 | Value loss: 76.4997 | Entropy: 0.6967
Episode  67000/500000 | Mean reward (last 500): +11.75 | Win rate: 63.2% | Win rate (last 500): 72.8% | Policy loss: -0.0214 | Value loss: 72.3824 | Entropy: 0.6928
Episode  67500/500000 | Mean reward (last 500): +13.52 | Win rate: 63.3% | Win rate (last 500): 77.0% | Policy loss: -0.0286 | Value loss: 69.3538 | Entropy: 0.6934
Episode  68000/500000 | Mean reward (last 500): +11.58 | Win rate: 63.4% | Win rate (last 500): 72.0% | Policy loss: -0.0246 | Value loss: 75.5909 | Entropy: 0.6884
Episode  68500/500000 | Mean reward (last 500): +13.90 | Win rate: 63.5% | Win rate (last 500): 77.2% | Policy loss: -0.0292 | Value loss: 63.6042 | Entropy: 0.6943
Episode  69000/500000 | Mean reward (last 500): +12.50 | Win rate: 63.6% | Win rate (last 500): 74.2% | Policy loss: -0.0184 | Value loss: 52.9374 | Entropy: 0.7009
Episode  69500/500000 | Mean reward (last 500): +11.49 | Win rate: 63.7% | Win rate (last 500): 72.2% | Policy loss: -0.0292 | Value loss: 62.4674 | Entropy: 0.6852
Episode  70000/500000 | Mean reward (last 500): +12.44 | Win rate: 63.7% | Win rate (last 500): 74.4% | Policy loss: -0.0286 | Value loss: 66.1651 | Entropy: 0.6741
Episode  70500/500000 | Mean reward (last 500): +12.53 | Win rate: 63.8% | Win rate (last 500): 74.4% | Policy loss: -0.0237 | Value loss: 74.7299 | Entropy: 0.6684
Episode  71000/500000 | Mean reward (last 500): +11.64 | Win rate: 63.9% | Win rate (last 500): 72.6% | Policy loss: -0.0312 | Value loss: 67.4853 | Entropy: 0.6692
