Episode  32500/1000000 | Mean reward (last 500): +8.67 | Win rate: 57.9% | Win rate (last 500): 66.2% | Policy loss: -0.0178 | Value loss: 90.0423 | Entropy: 0.6838
Episode  33000/1000000 | Mean reward (last 500): +9.02 | Win rate: 58.0% | Win rate (last 500): 67.8% | Policy loss: -0.0237 | Value loss: 64.3156 | Entropy: 0.6845
Episode  33500/1000000 | Mean reward (last 500): +8.47 | Win rate: 58.1% | Win rate (last 500): 66.0% | Policy loss: -0.0241 | Value loss: 80.1975 | Entropy: 0.7021
Episode  34000/1000000 | Mean reward (last 500): +9.12 | Win rate: 58.3% | Win rate (last 500): 67.4% | Policy loss: -0.0255 | Value loss: 72.4831 | Entropy: 0.7111
Episode  34500/1000000 | Mean reward (last 500): +7.43 | Win rate: 58.4% | Win rate (last 500): 64.0% | Policy loss: -0.0272 | Value loss: 75.0341 | Entropy: 0.7042
Episode  35000/1000000 | Mean reward (last 500): +7.19 | Win rate: 58.4% | Win rate (last 500): 63.4% | Policy loss: -0.0267 | Value loss: 82.3967 | Entropy: 0.7062
Episode  35500/1000000 | Mean reward (last 500): +8.24 | Win rate: 58.5% | Win rate (last 500): 65.8% | Policy loss: -0.0245 | Value loss: 79.9344 | Entropy: 0.6857
Episode  36000/1000000 | Mean reward (last 500): +7.39 | Win rate: 58.6% | Win rate (last 500): 64.2% | Policy loss: -0.0288 | Value loss: 71.5891 | Entropy: 0.6713
Episode  36500/1000000 | Mean reward (last 500): +9.97 | Win rate: 58.8% | Win rate (last 500): 69.8% | Policy loss: -0.0249 | Value loss: 66.1827 | Entropy: 0.6817
Episode  37000/1000000 | Mean reward (last 500): +8.75 | Win rate: 58.9% | Win rate (last 500): 67.2% | Policy loss: -0.0305 | Value loss: 75.1982 | Entropy: 0.6679
Episode  37500/1000000 | Mean reward (last 500): +8.23 | Win rate: 59.0% | Win rate (last 500): 65.4% | Policy loss: -0.0293 | Value loss: 73.1083 | Entropy: 0.6381
Episode  38000/1000000 | Mean reward (last 500): +7.86 | Win rate: 59.0% | Win rate (last 500): 65.2% | Policy loss: -0.0247 | Value loss: 79.0166 | Entropy: 0.6348
Episode  38500/1000000 | Mean reward (last 500): +8.74 | Win rate: 59.1% | Win rate (last 500): 67.2% | Policy loss: -0.0254 | Value loss: 71.1875 | Entropy: 0.6477
Episode  39000/1000000 | Mean reward (last 500): +8.12 | Win rate: 59.2% | Win rate (last 500): 65.6% | Policy loss: -0.0237 | Value loss: 81.2542 | Entropy: 0.6654
Episode  39500/1000000 | Mean reward (last 500): +9.48 | Win rate: 59.3% | Win rate (last 500): 67.6% | Policy loss: -0.0261 | Value loss: 70.9914 | Entropy: 0.6855
Episode  40000/1000000 | Mean reward (last 500): +7.50 | Win rate: 59.4% | Win rate (last 500): 64.0% | Policy loss: -0.0216 | Value loss: 85.7372 | Entropy: 0.6615
New Opponent Created
Episode  40500/1000000 | Mean reward (last 500): +0.86 | Win rate: 59.3% | Win rate (last 500): 51.0% | Policy loss: -0.0269 | Value loss: 87.3916 | Entropy: 0.6701
Episode  41000/1000000 | Mean reward (last 500): -1.03 | Win rate: 59.1% | Win rate (last 500): 47.2% | Policy loss: -0.0292 | Value loss: 83.3718 | Entropy: 0.6291
Episode  41500/1000000 | Mean reward (last 500): +0.29 | Win rate: 59.0% | Win rate (last 500): 49.6% | Policy loss: -0.0258 | Value loss: 87.0578 | Entropy: 0.5914
Episode  42000/1000000 | Mean reward (last 500): +0.37 | Win rate: 58.9% | Win rate (last 500): 50.0% | Policy loss: -0.0280 | Value loss: 87.5702 | Entropy: 0.5474
Episode  42500/1000000 | Mean reward (last 500): +1.38 | Win rate: 58.8% | Win rate (last 500): 52.0% | Policy loss: -0.0275 | Value loss: 86.3948 | Entropy: 0.5621
Episode  43000/1000000 | Mean reward (last 500): -0.47 | Win rate: 58.7% | Win rate (last 500): 48.4% | Policy loss: -0.0304 | Value loss: 87.7385 | Entropy: 0.5663
Episode  43500/1000000 | Mean reward (last 500): +0.47 | Win rate: 58.6% | Win rate (last 500): 50.4% | Policy loss: -0.0266 | Value loss: 86.9269 | Entropy: 0.5283
Episode  44000/1000000 | Mean reward (last 500): +0.88 | Win rate: 58.5% | Win rate (last 500): 50.8% | Policy loss: -0.0242 | Value loss: 87.2612 | Entropy: 0.5363
Episode  44500/1000000 | Mean reward (last 500): +2.24 | Win rate: 58.5% | Win rate (last 500): 54.0% | Policy loss: -0.0290 | Value loss: 86.6699 | Entropy: 0.5345
Episode  45000/1000000 | Mean reward (last 500): +3.06 | Win rate: 58.5% | Win rate (last 500): 55.8% | Policy loss: -0.0262 | Value loss: 82.3690 | Entropy: 0.5437
Episode  45500/1000000 | Mean reward (last 500): +1.49 | Win rate: 58.4% | Win rate (last 500): 52.4% | Policy loss: -0.0259 | Value loss: 85.5290 | Entropy: 0.5242
Episode  46000/1000000 | Mean reward (last 500): +2.75 | Win rate: 58.4% | Win rate (last 500): 55.2% | Policy loss: -0.0272 | Value loss: 84.1017 | Entropy: 0.5113
Episode  46500/1000000 | Mean reward (last 500): +0.36 | Win rate: 58.3% | Win rate (last 500): 50.2% | Policy loss: -0.0285 | Value loss: 86.8183 | Entropy: 0.5517
Episode  47000/1000000 | Mean reward (last 500): -0.05 | Win rate: 58.2% | Win rate (last 500): 48.6% | Policy loss: -0.0294 | Value loss: 88.2513 | Entropy: 0.5513
Episode  47500/1000000 | Mean reward (last 500): +1.03 | Win rate: 58.1% | Win rate (last 500): 51.2% | Policy loss: -0.0257 | Value loss: 89.7425 | Entropy: 0.5562
